number_of_sentences,number_of_words,average_negative_score,average_positive_score,number_of_negating_words,contains_bad,contains_worst,contains_stupid,contains_waste,contains_boring,contains_love,contains_wonderful,contains_best,contains_great,contains_superb,contains_beautiful,filename,sentiment
9,179,10.5,9.875,5,True,False,False,False,False,False,False,False,False,False,False,10726_1.txt,negative
11,208,7.25,6.5,4,False,False,False,False,False,False,False,False,False,False,False,10727_4.txt,negative
6,120,6.75,4.5,0,False,True,False,False,False,False,False,False,False,False,False,10728_3.txt,negative
9,249,9.5,10.0,8,False,False,False,False,False,True,False,False,False,False,False,10729_1.txt,negative
5,52,2.0,3.5,5,False,False,False,False,True,False,False,False,False,False,False,1072_4.txt,negative
16,150,8.375,4.875,4,False,False,False,False,True,False,False,False,False,False,False,10730_1.txt,negative
11,205,4.5,4.875,1,False,False,False,False,False,False,False,False,False,False,False,10731_1.txt,negative
6,173,7.75,6.5,1,False,False,False,False,True,False,False,False,False,False,False,10732_3.txt,negative
17,508,14.875,20.625,9,False,False,False,False,False,False,False,False,False,False,False,10733_4.txt,negative
10,130,5.25,5.625,0,False,False,False,False,False,False,False,True,False,False,False,10734_4.txt,negative
21,344,15.472,13.028,3,True,False,False,False,True,False,True,False,True,False,False,10735_4.txt,negative
9,204,8.583,10.042,3,False,False,False,False,False,False,False,False,False,False,False,10736_1.txt,negative
31,550,25.25,22.5,8,True,False,False,False,False,False,False,False,False,False,False,10737_3.txt,negative
8,88,2.75,3.75,1,False,False,False,False,False,False,False,False,False,False,False,10738_4.txt,negative
8,123,4.625,4.75,2,False,False,False,False,False,False,False,False,False,False,False,10739_4.txt,negative
7,122,4.375,5.0,1,False,True,False,True,False,False,False,False,True,False,False,1073_2.txt,negative
6,124,3.125,3.75,0,False,False,False,False,False,False,False,True,False,False,False,10740_4.txt,negative
22,477,17.319000000000003,13.931000000000001,6,False,False,False,False,False,False,False,False,False,False,False,10741_4.txt,negative
14,160,5.875,6.125,5,False,False,False,False,False,False,False,False,False,False,False,10742_1.txt,negative
4,74,3.75,4.5,1,True,True,False,False,False,False,False,False,False,False,False,10743_2.txt,negative
7,146,8.875,8.625,2,False,False,False,False,False,False,False,False,False,False,False,10744_3.txt,negative
2,52,3.75,2.5,0,False,False,False,False,False,False,False,False,False,False,False,10745_3.txt,negative
15,362,14.375,16.5,1,True,False,True,False,False,False,False,False,False,False,False,10746_4.txt,negative
10,286,11.875,11.0,3,False,False,False,False,False,False,False,False,False,False,False,10747_4.txt,negative
11,244,10.5,5.0,0,False,False,False,False,False,False,False,False,False,False,False,10748_4.txt,negative
27,367,15.5,11.875,3,False,True,True,False,False,False,False,False,False,False,False,10749_1.txt,negative
8,87,3.75,5.125,2,True,False,True,False,False,False,False,False,False,False,False,1074_4.txt,negative
49,878,28.625,23.625,6,False,False,True,False,False,False,False,False,True,False,False,10750_3.txt,negative
10,146,6.875,3.0,4,False,False,False,True,False,True,False,False,False,False,False,10751_1.txt,negative
19,313,14.75,14.625,10,False,False,False,False,True,True,False,False,False,False,True,10752_1.txt,negative
8,132,4.125,5.0,1,False,False,False,False,False,False,False,False,False,False,False,10753_2.txt,negative
3,119,2.0,5.375,3,False,False,False,False,True,False,False,False,False,False,False,10754_4.txt,negative
8,109,8.125,5.125,1,True,False,False,False,True,False,False,False,False,False,False,10755_1.txt,negative
45,712,25.875,25.875,14,False,False,False,False,False,False,False,False,True,False,False,10756_2.txt,negative
10,236,7.097,10.903,1,True,False,False,False,False,False,False,False,True,False,False,10757_4.txt,negative
5,139,6.75,6.5,2,True,False,False,False,True,False,False,False,False,False,False,10758_1.txt,negative
9,183,4.0,6.375,3,True,False,True,False,False,False,False,False,True,False,False,10759_4.txt,negative
6,52,3.25,1.375,0,False,False,False,False,False,False,False,False,False,False,False,1075_1.txt,negative
29,399,13.875,14.5,8,True,False,False,False,False,False,False,False,False,False,False,10760_1.txt,negative
15,191,7.25,9.75,2,True,True,False,False,False,False,False,False,False,False,False,10761_4.txt,negative
11,127,3.375,3.875,1,False,False,False,False,True,False,False,False,False,False,False,10762_2.txt,negative
10,150,4.875,5.5,2,False,True,False,False,False,False,False,False,False,False,False,10763_3.txt,negative
10,134,8.5,8.375,11,True,True,False,False,False,False,False,True,False,False,False,10764_3.txt,negative
19,389,18.0,16.25,5,False,False,False,False,True,False,False,False,False,False,False,10765_1.txt,negative
9,100,3.875,2.625,1,False,False,False,False,False,False,False,False,True,False,True,10766_4.txt,negative
13,164,4.375,3.5,3,False,True,False,False,False,False,False,False,False,False,False,10767_1.txt,negative
14,285,13.0,12.25,2,False,False,False,False,False,False,False,False,False,True,False,10768_1.txt,negative
9,133,4.75,5.25,6,True,False,False,False,False,False,False,False,False,False,False,10769_2.txt,negative
6,77,5.375,5.0,7,False,True,False,False,False,False,False,False,False,False,False,1076_1.txt,negative
8,185,9.875,5.75,4,False,False,False,False,False,False,False,False,False,False,False,10770_1.txt,negative
14,279,6.125,9.0,5,True,False,False,False,False,False,False,False,True,False,False,10771_2.txt,negative
9,129,5.625,5.625,2,True,False,False,False,False,False,False,False,False,False,False,10772_1.txt,negative
7,123,4.625,4.625,2,True,False,False,False,False,False,False,False,False,False,False,10773_1.txt,negative
7,132,4.75,3.75,2,False,False,False,False,True,False,False,False,True,False,True,10774_2.txt,negative
6,61,1.375,1.875,0,True,False,False,False,False,False,False,False,False,False,False,10775_3.txt,negative
15,187,8.5,6.625,5,False,False,False,False,False,True,False,False,False,False,False,10776_4.txt,negative
6,47,3.5,2.625,3,False,False,False,False,False,False,False,False,False,False,False,10777_2.txt,negative
3,50,3.625,1.75,1,False,False,False,False,False,False,False,False,False,False,False,10778_3.txt,negative
8,291,15.222,12.528,3,False,False,False,False,False,False,False,False,False,False,False,10779_4.txt,negative
5,101,3.75,3.125,2,False,False,False,False,False,False,False,False,False,False,False,1077_3.txt,negative
3,44,0.75,1.125,0,False,False,False,True,False,False,False,False,False,False,False,10780_4.txt,negative
9,113,5.0,5.25,4,False,False,False,False,False,False,False,False,False,False,False,10781_2.txt,negative
9,112,3.625,4.125,3,False,False,False,False,True,False,False,False,False,False,False,10782_1.txt,negative
6,61,2.625,1.75,0,True,False,True,False,False,False,False,False,False,False,False,10783_2.txt,negative
12,81,4.0,4.0,3,False,False,False,True,False,False,False,False,False,False,False,10784_1.txt,negative
13,141,5.875,4.5,3,False,False,False,False,False,False,False,False,True,False,False,10785_1.txt,negative
8,136,4.875,4.125,1,False,True,False,False,False,False,False,True,False,False,False,10786_3.txt,negative
12,160,7.625,7.875,1,False,True,False,False,False,False,False,False,False,False,False,10787_1.txt,negative
18,313,17.125,10.125,6,True,False,False,False,False,True,False,False,False,False,False,10788_2.txt,negative
10,150,6.5,3.375,2,False,False,False,False,False,False,False,False,False,False,False,10789_3.txt,negative
5,179,4.125,4.875,0,False,False,False,False,False,False,False,False,False,False,False,1078_4.txt,negative
15,247,10.25,7.25,4,False,False,False,False,False,False,False,False,False,False,False,10790_3.txt,negative
11,126,6.5,5.375,4,True,False,False,True,False,False,False,False,False,False,False,10791_2.txt,negative
10,160,7.5,6.5,5,False,True,False,False,False,False,False,False,False,False,False,10792_1.txt,negative
10,179,6.875,6.75,4,False,False,False,False,False,False,False,False,False,False,False,10793_4.txt,negative
4,50,3.25,1.125,0,False,True,False,False,False,False,True,False,False,False,False,10794_1.txt,negative
5,94,2.25,2.875,2,False,False,True,False,False,False,False,False,False,False,False,10795_1.txt,negative
6,80,3.125,2.625,2,True,False,False,False,False,False,False,False,False,False,False,10796_1.txt,negative
7,129,3.625,7.125,3,True,False,True,False,False,False,False,False,False,False,False,10797_2.txt,negative
20,510,19.625,24.25,5,True,True,False,False,False,False,False,False,True,False,False,10798_1.txt,negative
12,201,8.125,11.375,2,False,False,False,False,False,False,False,False,False,False,False,10799_1.txt,negative
12,163,4.75,8.0,2,False,False,False,False,False,False,True,False,True,False,False,1079_3.txt,negative
13,177,7.75,5.625,4,False,False,False,False,False,False,False,False,True,False,False,107_2.txt,negative
16,128,3.875,3.875,4,False,False,True,False,False,False,False,False,False,False,False,10800_1.txt,negative
9,169,6.375,8.5,4,True,False,False,False,False,False,False,False,True,False,False,10801_1.txt,negative
10,201,8.125,7.25,3,False,False,True,True,False,False,False,False,False,False,False,10802_1.txt,negative
5,161,4.625,4.125,1,False,False,False,True,False,False,True,False,False,False,False,10803_3.txt,negative
44,846,30.25,36.5,15,True,True,True,False,False,False,False,True,True,False,False,10804_1.txt,negative
9,138,3.75,4.75,4,False,True,False,False,False,False,False,True,False,False,False,10805_2.txt,negative
5,77,1.875,2.75,0,True,True,False,False,False,False,False,False,True,False,False,10806_1.txt,negative
13,191,6.5,7.25,2,True,False,False,False,False,False,False,False,False,False,False,10807_1.txt,negative
10,212,5.25,7.5,2,False,False,True,False,False,False,False,False,False,False,False,10808_1.txt,negative
6,65,1.75,3.125,2,True,True,False,False,False,False,False,False,False,False,False,10809_1.txt,negative
7,134,7.5,5.75,1,False,False,False,False,False,False,False,False,False,False,False,1080_2.txt,negative
4,63,2.125,4.5,1,False,False,False,False,False,False,False,False,False,False,False,10810_1.txt,negative
6,59,2.875,2.625,2,False,False,False,False,False,False,False,False,False,False,False,10811_1.txt,negative
7,100,4.75,5.375,3,False,False,False,True,False,False,False,False,False,False,False,10812_1.txt,negative
6,125,2.875,4.375,1,False,False,False,False,False,False,False,True,False,False,False,10813_4.txt,negative
11,121,3.75,3.375,0,False,False,False,False,False,False,False,False,False,False,False,10814_2.txt,negative
18,173,8.625,7.375,5,False,True,False,False,False,True,False,False,False,False,False,10815_2.txt,negative
11,154,7.5,3.75,1,False,False,False,False,False,True,False,False,False,False,False,10816_2.txt,negative
34,982,37.875,42.125,15,False,False,False,False,False,True,False,False,True,True,True,10817_3.txt,negative
9,210,8.5,10.125,3,False,False,False,False,False,True,False,False,False,False,False,10818_1.txt,negative
11,201,7.125,6.375,3,False,False,False,False,False,True,False,False,False,False,False,10819_3.txt,negative
6,134,3.5,2.25,1,False,False,False,False,False,False,False,False,False,False,False,1081_4.txt,negative
12,209,10.0,5.75,1,False,False,False,False,False,True,False,True,True,False,False,10820_1.txt,negative
11,117,6.5,4.0,2,False,False,False,False,False,True,True,False,False,False,False,10821_1.txt,negative
9,154,6.625,5.125,1,False,False,False,False,False,False,False,False,False,False,False,10822_1.txt,negative
19,384,19.75,13.25,5,False,False,False,True,False,False,False,True,True,False,True,10823_1.txt,negative
6,155,3.875,4.5,1,False,False,False,False,False,False,False,False,True,False,False,10824_2.txt,negative
12,244,10.5,8.375,3,False,False,False,False,False,False,False,False,True,False,False,10825_1.txt,negative
11,193,8.125,6.75,4,True,True,False,False,False,False,False,False,True,False,False,10826_1.txt,negative
17,258,11.25,14.125,3,False,False,False,False,False,False,False,True,False,False,False,10827_1.txt,negative
13,334,14.75,15.875,8,False,False,False,False,False,True,False,True,True,False,False,10828_1.txt,negative
10,275,10.625,7.25,1,False,False,False,False,False,False,True,False,True,False,False,10829_3.txt,negative
10,180,5.25,8.75,2,True,True,True,True,False,False,False,False,False,False,False,1082_1.txt,negative
10,132,4.041,6.084,1,True,True,False,False,False,False,False,False,False,False,False,10830_1.txt,negative
10,90,3.5,3.125,0,True,False,False,False,False,False,False,False,False,False,False,10831_2.txt,negative
15,135,4.375,5.0,2,False,False,False,False,True,True,False,False,False,False,False,10832_2.txt,negative
9,130,3.125,4.625,1,True,False,False,False,True,False,False,False,False,False,False,10833_3.txt,negative
10,134,7.625,4.125,1,False,False,False,False,True,False,False,False,False,False,False,10834_4.txt,negative
11,131,7.125,4.0,0,False,False,False,True,False,False,False,False,True,False,False,10835_4.txt,negative
22,300,10.375,10.375,4,False,False,True,False,False,False,False,False,True,False,False,10836_2.txt,negative
8,144,7.25,4.125,3,False,False,False,True,False,False,False,False,False,False,False,10837_1.txt,negative
9,373,9.625,16.5,6,False,False,False,False,False,True,False,False,False,False,False,10838_1.txt,negative
7,158,4.75,3.5,4,False,False,False,False,False,False,False,False,False,False,False,10839_2.txt,negative
9,134,7.125,5.5,5,True,False,False,False,False,False,False,False,False,False,False,1083_1.txt,negative
18,202,10.625,11.0,6,True,True,False,False,True,True,False,False,False,False,False,10840_4.txt,negative
13,264,6.625,8.375,8,True,False,False,False,False,False,False,False,False,False,False,10841_2.txt,negative
